conversation_id,tweet_id,original_text,normalized_text,cluster_id
conv_AppleSupport_1704021,1704021,"Number 1 fan, I️ see her at every show 💕 https://t.co/SfHG4jkKGh","Number 1 fan, I️ see her at every show 💕 <URL>",7
conv_AppleSupport_1657240,1657240,@AppleSupport can you fix that I️ please 😭😭😭😭😭,<USER> can you fix that I️ please 😭😭😭😭😭,0
conv_AppleSupport_1848223,1848223,@115858 fix iTunes. every single time i try to use it i get a different error. it's like a choose-your-own-adventure for why your app is bad.,<USER> fix iTunes. every single time i try to use it i get a different error. it's like a choose-your-own-adventure for why your app is bad.,5
conv_AppleSupport_1658671,1658671,This software update is horrible!  I hope @115858 fixes all these problems really soon!  Its no fun getting lost and have a drained battery!!,This software update is horrible! I hope <USER> fixes all these problems really soon! Its no fun getting lost and have a drained battery!!,6
conv_AppleSupport_2106022,2106022,@AppleSupport why my phone keep freezing?,<USER> why my phone keep freezing?,6
conv_AppleSupport_1468463,1468463,@AppleSupport after upgrading to iOS 11.03 my iPad Air 2 won't charge anymore!! I tried everything but nothing worked! Please fix!!,<USER> after upgrading to iOS 11.03 my iPad Air 2 won't charge anymore!! I tried everything but nothing worked! Please fix!!,1
conv_AppleSupport_1013201,1013201,"Apps store un iTunes Store inutilisable, merci @AppleSupport 🖕🏾🙏🏾","Apps store un iTunes Store inutilisable, merci <USER> 🖕🏾🙏🏾",4
conv_AppleSupport_1725182,1725182,Yes! This is happening to me 😂 @AppleSupport https://t.co/2Hp7vU5HeC,Yes! This is happening to me 😂 <USER> <URL>,7
conv_AppleSupport_1725711,1725711,@AppleSupport I️ didnt pay $800 to be seeing I️ . Fix this shit or I’m going back to my Android 😤,<USER> I️ didnt pay $800 to be seeing I️ . Fix this shit or I’m going back to my Android 😤,7
conv_AppleSupport_1784623,1784623,Problems problem problems..now my iphone switch off every now and then... and dont get me started on its battery life...huhu @AppleSupport,Problems problem problems..now my iphone switch off every now and then... and dont get me started on its battery life...huhu <USER>,1
conv_AppleSupport_1186544,1186544,@AppleSupport Will they let me swap the colour to match my Apple Watch?,<USER> Will they let me swap the colour to match my Apple Watch?,4
conv_AppleSupport_2010115,2010115,@AppleSupport ima need y’all to get it together wtf is this 👉🏾 i️ #tiredofseeingthis 🙄🙄,<USER> ima need y’all to get it together wtf is this 👉🏾 i️ #tiredofseeingthis 🙄🙄,7
conv_AppleSupport_891094,891094,@115858 my 7 dropped dead and I had pics that weren't backed up. Send help.,<USER> my 7 dropped dead and I had pics that weren't backed up. Send help.,5
conv_AppleSupport_1249052,1249052,@AppleSupport  I updated my itunes and now I can't upload pdfs to my ipad from my PC https://t.co/XtPhjviYLN,<USER> I updated my itunes and now I can't upload pdfs to my ipad from my PC <URL>,4
conv_AppleSupport_2677438,2677438,Gracias @115858 . Después de tu terrible actualización mi teléfono solo quedo para usar twitter e Instagram ¡NO SIRVE!,Gracias <USER> . Después de tu terrible actualización mi teléfono solo quedo para usar twitter e Instagram ¡NO SIRVE!,2
conv_AppleSupport_146597,146597,"@AppleSupport you restored my phone without my permission and deleted everything on my phone, thanks for nothing.","<USER> you restored my phone without my permission and deleted everything on my phone, thanks for nothing.",2
conv_AppleSupport_1969777,1969777,wtf is happening @115858 ???????,wtf is happening <USER> ???????,7
conv_AppleSupport_2910453,2910453,@AppleSupport you all need to fix the bug that changes  “it” to I.T. 🙄,<USER> you all need to fix the bug that changes “it” to I.T. 🙄,0
conv_AppleSupport_760501,760501,@AppleSupport watch app showing incorrect time. Is it across the board? https://t.co/pzVPpcmCjD,<USER> watch app showing incorrect time. Is it across the board? <URL>,5
conv_AppleSupport_619549,619549,"@AppleSupport , what I should do?! https://t.co/nRUqh6X9LC","<USER> , what I should do?! <URL>",7
conv_AppleSupport_2412410,2412410,"When you’re trying to listen to music on your iPhone and your phone says your @115858 headphones are not an accessory supported by the device...excuse me, what?","When you’re trying to listen to music on your iPhone and your phone says your <USER> headphones are not an accessory supported by the device...excuse me, what?",2
conv_AppleSupport_2186227,2186227,i left my phone charging last night and i wake up to a dead phone 😑 FUCK IPHONES @115858,i left my phone charging last night and i wake up to a dead phone 😑 FUCK IPHONES <USER>,2
conv_AppleSupport_2075413,2075413,"I took my phone off the charger, didn’t even use it, 15 minutes later it’s on 28% 🤔
@AppleSupport","I took my phone off the charger, didn’t even use it, 15 minutes later it’s on 28% 🤔 <USER>",2
conv_AppleSupport_1133550,1133550,"@115858 29% battery drop in 6 min—doing minimal activity on 6s+ seems pretty shitty

anyone got Android recommendations?",<USER> 29% battery drop in 6 min—doing minimal activity on 6s+ seems pretty shitty anyone got Android recommendations?,1
conv_AppleSupport_2552500,2552500,Frozen seit 15 Minuten. Irgendwelche Tipps @AppleSupport ? https://t.co/4xiroG0q2p,Frozen seit 15 Minuten. Irgendwelche Tipps <USER> ? <URL>,7
conv_AppleSupport_2487233,2487233,@AppleSupport Hi. What would be the chances of a fix to stop IOS 11 from draining my battery on my 6th Gen iTouch? Went from 63% to 20% in seconds. Repeat occurrence #annoying,<USER> Hi. What would be the chances of a fix to stop IOS 11 from draining my battery on my 6th Gen iTouch? Went from 63% to 20% in seconds. Repeat occurrence #annoying,1
conv_AppleSupport_1347749,1347749,"@AppleSupport why is there a grey bar? i really dont like it. (ios 11, iphone 7) https://t.co/F3dbFcQ28e","<USER> why is there a grey bar? i really dont like it. (ios 11, iphone 7) <URL>",3
conv_AppleSupport_1735064,1735064,Jw why the fuck is every other letter turning into a ? with a box around it @115858 everything about ur company sucks,Jw why the fuck is every other letter turning into a ? with a box around it <USER> everything about ur company sucks,0
conv_AppleSupport_245343,245343,My day just started and my phone already on 60%. Wtf @115858 😑,My day just started and my phone already on 60%. Wtf <USER> 😑,2
conv_AppleSupport_582738,582738,"Both my phones fucking up &amp; i don’t give a flying fuck, i am not getting a new phone. Every time apple got a new phone out they start fucking with ppl phones 🏌🏾@115858","Both my phones fucking up &amp; i don’t give a flying fuck, i am not getting a new phone. Every time apple got a new phone out they start fucking with ppl phones 🏌🏾<USER>",2
conv_AppleSupport_2025787,2025787,Aye this little ? mark scheme to make me get the iPhone X @115858.....is absolutely working cut it out:(,Aye this little ? mark scheme to make me get the iPhone X <USER>.....is absolutely working cut it out:(,2
conv_AppleSupport_937513,937513,"@115858 what is up w new system update? Can’t control volume unless phone is open, listening to no longer avail after sleep mode #nothappy","<USER> what is up w new system update? Can’t control volume unless phone is open, listening to no longer avail after sleep mode #nothappy",6
conv_AppleSupport_1403974,1403974,@AppleSupport I just got the Apple Watch 3 two weeks ago. Often I’ve had to reboot my watch for it to load the activity. What’s going on??,<USER> I just got the Apple Watch 3 two weeks ago. Often I’ve had to reboot my watch for it to load the activity. What’s going on??,5
conv_AppleSupport_1103707,1103707,"@AppleSupport iMessage on my Mac hasn't been working all day. Says my status is ""offline"" and when I try to change it it won't let me.","<USER> iMessage on my Mac hasn't been working all day. Says my status is ""offline"" and when I try to change it it won't let me.",5
conv_AppleSupport_1199478,1199478,@115858 @AppleSupport please fix this https://t.co/KLU9qEm1hk,<USER> <USER> please fix this <URL>,7
conv_AppleSupport_1501956,1501956,hi @AppleSupport why my Apple pay stop working after upgraded to ios11? What should I do?,hi <USER> why my Apple pay stop working after upgraded to ios11? What should I do?,3
conv_AppleSupport_1238230,1238230,Hello @AppleSupport and @115858 ! There’s something wrong with #Greece ! #PlsFixGreece https://t.co/LRfIzLGEtR,Hello <USER> and <USER> ! There’s something wrong with #Greece ! #PlsFixGreece <URL>,7
conv_AppleSupport_820162,820162,@115858 your new IOS 11 update is draining my battery faster than a mindflayer. Fix this shit or don’t make me mandatory update my phone. And yes background app refresh is turned off.,<USER> your new IOS 11 update is draining my battery faster than a mindflayer. Fix this shit or don’t make me mandatory update my phone. And yes background app refresh is turned off.,1
conv_AppleSupport_2343734,2343734,Wtf @AppleSupport some of my most frequently used contacts got deleted in the update? Whyyyyy,Wtf <USER> some of my most frequently used contacts got deleted in the update? Whyyyyy,5
conv_AppleSupport_1930969,1930969,Honestly thing the iPhone 7 Plus is just full of jinxes! Only had my phone 11 weeks and it continues to fail me! @AppleSupport CANT DEAL😩😭,Honestly thing the iPhone 7 Plus is just full of jinxes! Only had my phone 11 weeks and it continues to fail me! <USER> CANT DEAL😩😭,2
conv_AppleSupport_2552467,2552467,Gotta replace every uppercase I️ to a lowercase i because @115858 is on some dumb shit.,Gotta replace every uppercase I️ to a lowercase i because <USER> is on some dumb shit.,0
conv_AppleSupport_2066434,2066434,@AppleSupport My iphone 5s is behaving weirdly since I’ve updat d ios 11. New IOS has just broke it. Any solution except buying new iphone?,<USER> My iphone 5s is behaving weirdly since I’ve updat d ios 11. New IOS has just broke it. Any solution except buying new iphone?,3
conv_AppleSupport_2622660,2622660,@AppleSupport @115858 Using MacBook retina for past about 18 months based on  friend's suggestion that it will be robust and reliable and difficult for malware and virus. clicked Sierra update and system crashed and hard disk is not recognizable. Disappointed.,<USER> <USER> Using MacBook retina for past about 18 months based on friend's suggestion that it will be robust and reliable and difficult for malware and virus. clicked Sierra update and system crashed and hard disk is not recognizable. Disappointed.,5
conv_AppleSupport_1951795,1951795,"merci @115858 depuis que j’ai fais votre dernière MAJ sur mon Iphone 6S , ca bug autant que snapchat et la batterie iphone","merci <USER> depuis que j’ai fais votre dernière MAJ sur mon Iphone 6S , ca bug autant que snapchat et la batterie iphone",2
conv_AppleSupport_2970231,2970231,@115858 - A minor error in the spelling https://t.co/LInXWYt90G,<USER> - A minor error in the spelling <URL>,7
conv_AppleSupport_2431326,2431326,@AppleSupport Fix this man https://t.co/KBxJ7fuGnl,<USER> Fix this man <URL>,7
conv_AppleSupport_2578611,2578611,@115858 please fix the I.T issue. I’m tired of having to type “it” FIVE TIMES  to make it say  it!,<USER> please fix the I.T issue. I’m tired of having to type “it” FIVE TIMES to make it say it!,0
conv_AppleSupport_1363855,1363855,@115858 what’s wrong with the new 11.0.3 update? The battery %age is falling like the water drops. #AppleSupport,<USER> what’s wrong with the new 11.0.3 update? The battery %age is falling like the water drops. #AppleSupport,1
conv_AppleSupport_2145692,2145692,@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit,<USER> fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit,0
